entity_id,state,last_changed
cover.estores_quarto,unavailable,2025-10-25T06:57:12.264Z
cover.estores_quarto,closed,2025-10-25T06:57:17.334Z
cover.estores_quarto,opening,2025-10-25T07:38:54.715Z
cover.estores_quarto,open,2025-10-25T07:39:08.162Z
cover.estores_quarto,unavailable,2025-10-25T12:36:42.544Z
cover.estores_quarto,open,2025-10-25T12:36:42.860Z
cover.estores_quarto,unavailable,2025-10-25T14:42:37.629Z
cover.estores_quarto,open,2025-10-25T14:42:38.301Z
cover.estores_quarto,unavailable,2025-10-25T16:42:06.561Z
cover.estores_quarto,open,2025-10-25T16:42:07.717Z
cover.estores_quarto,unavailable,2025-10-25T20:31:27.544Z
cover.estores_quarto,open,2025-10-25T20:31:29.331Z
cover.estores_quarto,closing,2025-10-25T21:01:00.303Z
cover.estores_quarto,closed,2025-10-25T21:01:14.793Z
cover.estores_quarto,unavailable,2025-10-25T21:06:45.544Z
cover.estores_quarto,closed,2025-10-25T21:07:56.242Z
cover.estores_quarto,unavailable,2025-10-25T22:47:56.762Z
cover.estores_quarto,closed,2025-10-25T22:47:58.074Z
cover.estores_quarto,opening,2025-10-26T10:38:04.627Z
cover.estores_quarto,open,2025-10-26T10:38:26.967Z
cover.estores_quarto,unavailable,2025-10-26T12:30:03.547Z
cover.estores_quarto,open,2025-10-26T12:30:08.920Z
cover.estores_quarto,unavailable,2025-10-26T15:04:16.545Z
cover.estores_quarto,open,2025-10-26T15:05:29.798Z
cover.estores_quarto,unavailable,2025-10-26T15:37:44.557Z
cover.estores_quarto,open,2025-10-26T15:37:44.966Z
