entity_id,state,last_changed
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T17:01:46.695Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T17:03:46.519Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T17:04:01.966Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T17:06:01.794Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T17:06:22.124Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T17:08:21.942Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T17:11:17.202Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T17:13:17.021Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T17:13:38.190Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T17:15:38.008Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T17:16:42.397Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T17:19:57.113Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T17:29:07.222Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T17:32:24.178Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T17:34:38.526Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T17:37:56.747Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T17:43:32.951Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T17:47:27.526Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T19:15:33.373Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T19:17:33.194Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T19:29:33.580Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T19:31:33.389Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T19:57:50.722Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T19:59:50.469Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T20:29:51.516Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T20:31:51.301Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T20:35:31.236Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T20:37:31.045Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T21:10:41.613Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T21:12:41.437Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T21:31:22.104Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T21:33:21.923Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T22:08:25.891Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T22:13:31.297Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T23:16:44.337Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T23:18:44.123Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T23:19:24.386Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T23:21:24.206Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T23:24:26.746Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T23:26:26.583Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T01:13:38.819Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T01:15:38.627Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T01:16:15.871Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T01:18:15.704Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T06:32:48.571Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T06:34:48.348Z
